basin,pred_mean,pred_std,residual_mean,residual_std
47001,23.960722881743507,29.28467092572773,0.8570727496395071,8.337372493601539
47004,4.655325001268844,5.164086886877603,0.28003328581246006,1.4459364456996977
47005,3.1119752709538977,3.9439953073479304,-0.060222658726691025,1.7853594195506122
47008,2.7310094901004103,3.1975407646477327,-0.33794239925043357,1.1224891178424712
47009,1.0292898643829298,1.1741162236098832,0.04849648574519443,0.3307630531395097
47011,2.5571890592012743,2.575204579879832,0.2996480031820858,1.4705295044367488
47014,1.7833187935782762,1.724371401589302,0.2848143986212194,1.2979066389758234
47018,1.3959195064810588,1.8968085845296496,0.008831711727690553,0.7397771124836753
48003,1.9939248780283,1.8313285557013845,0.20516229670176633,0.59627490986766
48004,1.0125886927247831,0.8463198169156217,-0.06941206183065085,0.2843614210230549
48005,0.3872474697695119,0.4671175492761443,0.04424494271939571,0.13264360118646693
48011,5.512815595969873,5.292882812252035,-0.4296572120384756,1.4146964800358088
49001,6.338450521405748,5.808735954509839,0.33486306601230487,1.8396129363703428
49002,1.0798047161250581,0.8713079526199655,-0.01837615446165221,0.2640839336488264
49004,0.7662156620219075,0.769724978510403,0.0980700080181835,0.42737727380443136
50001,19.673653671976304,23.813959275194033,-1.08493613653665,6.776241863638904
50002,16.851993599726164,20.670155670329855,-0.5584015571557736,7.848079178270822
50006,9.341781245960764,10.429362264961934,0.5098025270021451,3.460111874262459
50007,1.9200348285029636,2.307572221774288,0.06828556903333638,1.237605592386326
50008,1.7299562442806924,2.252689738808285,0.10231210422596121,1.1428972057429319
50011,2.870197115098123,3.304570668737848,-0.1368105317192378,1.328770914190235
5003,30.087411395481563,20.277724667511,-0.39520665771565494,11.124413396200675
51001,1.155479173295301,1.38794394797588,0.01527390616329028,0.40774453440587977
52004,1.4064543771948883,2.1610667158169314,0.17315766297408489,0.911970563787907
52005,3.165014995600184,3.8766054024776517,-0.09706427754946419,1.3562892144879657
52006,2.8361328414468243,4.166735154311042,-0.0731022738458786,1.6760725389677416
52007,1.0910029672437231,1.7433701948257854,0.31484824387804333,1.0783927881366113
52009,1.0208460385166598,0.916968802145533,0.13858344831012506,0.3375892600371036
52010,1.7217714654723852,2.1752842823372163,0.2547278606393537,1.2516007276342191
52011,0.8164008949744405,1.502448213157385,0.035579884454277316,0.5802621610318902
52015,0.2611028219365588,0.26722628698970335,0.05861693287843745,0.248197673801421
52016,0.25086636889228664,0.22471824842442348,-0.029930817731143314,0.10356506926991818
53005,2.2773945630670918,2.4470715432549657,0.176023958302565,0.8747388309272457
53006,2.228043630835238,2.8124796052710472,-0.4336164638078184,0.9436175036273455
53007,3.8102811706252844,4.613883487297801,0.1422975628308923,1.692988861052656
53008,3.5293810391099942,4.999134346706217,-0.013178382419584671,1.4924633909168254
53009,1.233332557859423,1.3577928270583832,0.11376922491988133,0.35318463650303566
53013,1.3865100198630753,1.4926736689142497,-0.04762365849385851,0.5127952092999969
53017,0.6654172138931965,0.7910120784868437,-0.07753958800775902,0.3728798625547158
