basin,NH_NSE,GNN_NSE,improvement
71008,0.9011898160759044,0.9013440188764308,0.0001542028005263596
33026,0.9151355178403264,0.9152670957873804,0.00013157794705398462
43005,0.9587775501018604,0.9588057641641206,2.821406226016787e-05
24004,0.8781722876147079,0.8780952395310272,-7.704808368069749e-05
33019,0.797329622946785,0.7972023856015148,-0.00012723734527020358
40016,0.5570445052200987,0.5568432541153148,-0.00020125110478397268
75003,0.9256006596197992,0.925329996863974,-0.0002706627558252128
84018,0.9142932532909442,0.9139912305586292,-0.00030202273231505483
77003,0.8657229218414327,0.8653807662154767,-0.0003421556259560754
38030,0.7818518691440381,0.7815078409314022,-0.0003440282126359051
65007,0.9044822800488818,0.9040520536420196,-0.0004302264068621886
16003,0.7546971204477667,0.7542498605431086,-0.00044725990465810384
83013,0.8813543537741315,0.880884135155299,-0.000470218618832563
25012,0.8155709451105349,0.8149787218068929,-0.0005922233036419478
27002,0.8935790168652576,0.8929636260917209,-0.0006153907735367836
41020,0.7478283682202459,0.7471754371165564,-0.0006529311036894692
73014,0.9223252801021964,0.9216096304003604,-0.0007156497018360186
28024,0.9286144586630172,0.9277039901174552,-0.0009104685455619821
28093,0.8944739092908089,0.8935420862132455,-0.000931823077563454
69017,0.9255385884097144,0.924277473213185,-0.0012611151965293832
80005,0.816907167209405,0.8154679082518649,-0.001439258957540157
47008,0.8234136523025459,0.8218303522186683,-0.0015833000838776368
81003,0.8082978074368501,0.8066319339359646,-0.0016658735008855396
39099,0.9060351266227512,0.904272627690116,-0.001762498932635248
27090,0.8699720183600335,0.868134899828473,-0.0018371185315604333
45005,0.8629879037801591,0.8611459869363962,-0.0018419168437628919
15016,0.9130113762302876,0.9111394716672512,-0.0018719045630364306
19010,0.7335728217704796,0.7316369866789773,-0.0019358350915023026
39025,0.902554301747406,0.9006177398655927,-0.0019365618818133479
80004,0.706162623859763,0.70413718939298,-0.0020254344667830493
7005,0.8792432218738909,0.877010783808614,-0.0022324380652769538
56007,0.9262007538600612,0.9239400891118776,-0.0022606647481835385
92001,0.951296382750512,0.9490261001579676,-0.0022702825925443593
96002,0.8158339277995473,0.8135243325656991,-0.002309595233848216
50007,0.8800166671720223,0.8776084560697128,-0.0024082111023094877
27038,0.5307502411619276,0.5283367333880498,-0.002413507773877832
81006,0.8477850847373763,0.8451791792651249,-0.0026059054722514796
14002,0.926920376654563,0.9242472209760176,-0.0026731556785453137
41019,0.8663965594264762,0.8637006727946948,-0.002695886631781441
54005,0.8673753848988628,0.8646608684421508,-0.002714516456711946
97002,0.8307511864161928,0.8279870966358427,-0.002764089780350143
72005,0.9270859173057242,0.9243149737284464,-0.002770943577277807
51001,0.8996201462150897,0.8968068464092218,-0.0028132998058678638
55023,0.887612698984699,0.8847845828423876,-0.0028281161423113765
28001,0.6658574237403134,0.6628872119787534,-0.002970211761559982
69023,0.9215919318058856,0.9185025196523317,-0.003089412153553961
52005,0.9148364205536144,0.91142920052831,-0.0034072200253043583
54012,0.8927133396635812,0.8891331305192964,-0.003580209144284807
28012,0.8964750466825004,0.8928938351490391,-0.0035812115334613592
52006,0.8205940360048851,0.8170048247931949,-0.003589211211690202
18001,0.8027482572553798,0.7991526833112603,-0.003595573944119468
53008,0.904577097555442,0.9008417017317524,-0.0037353958236896467
18011,0.9118117979980748,0.90797653002014,-0.0038352679779347643
89002,0.8412957738980286,0.8372523291149739,-0.004043444783054628
56012,0.922038109561106,0.9177937996266228,-0.004244309934483215
2002,0.7276154665998007,0.7232552601446883,-0.00436020645511237
15007,0.9032733013104512,0.898739803396533,-0.004533497913918216
71006,0.92348445640711,0.9188451803751084,-0.004639276032001538
39054,0.8007210663845604,0.7960514662084088,-0.004669600176151589
69002,0.9210408882943484,0.916350946014146,-0.004689942280202364
21026,0.8595816731829788,0.8548623637643606,-0.0047193094186182005
107001,0.7571859858798433,0.7524582683707203,-0.004727717509123042
45003,0.9053141249651322,0.9005565835801987,-0.00475754138493345
31002,0.9511069696309778,0.9463037463889032,-0.004803223242074606
27043,0.9014709353715492,0.8965522066364875,-0.004918728735061717
85003,0.8164631678415435,0.8115258505255146,-0.004937317316028866
52004,0.8727044929793758,0.8676034389856354,-0.00510105399374039
38018,0.853876711431155,0.8486013183000707,-0.005275393131084272
19020,0.8247811177788208,0.8193951428756722,-0.005385974903148627
5003,0.7924818525325599,0.7870255785953434,-0.005456273937216483
39034,0.9417890101793376,0.936310319361986,-0.005478690817351528
88001,0.7677206549192899,0.7621762523580852,-0.005544402561204698
46008,0.8866327755721845,0.8810011293141206,-0.005631646258063894
36010,0.7565723503297561,0.7509272215016869,-0.0056451288280692236
74005,0.9075593228588782,0.9016858848675392,-0.005873437991338992
52011,0.8026188806034138,0.7967269044545859,-0.00589197614882786
33039,0.8528091698781701,0.846887312560187,-0.005921857317983115
82001,0.9020229849455434,0.8960618476060334,-0.005961137339510092
106001,0.7999614853960624,0.7939398222348022,-0.006021663161260182
43009,0.8611538786056452,0.8550023676173835,-0.006151510988261721
28033,0.7361139920080417,0.729913998639858,-0.006199993368183776
95001,0.8230761606711019,0.816808722966939,-0.006267437704162937
29009,0.7900912226942014,0.7835115395707408,-0.006579683123460578
96001,0.8089197568988087,0.8022156546045907,-0.006704102294218028
38007,0.5735820813153374,0.566833903449192,-0.006748177866145344
81004,0.919585930349126,0.9126851881351288,-0.006900742213997169
83009,0.8633516357547109,0.8563903739282172,-0.006961261826493703
54001,0.8761518057583391,0.8691354289018988,-0.007016376856440298
40011,0.8852313135911247,0.8781454147135133,-0.007085898877611463
54049,0.8730911970782109,0.8659152324165433,-0.007175964661667589
75017,0.953238311985826,0.94595005470575,-0.007288257280075983
4001,0.765600952281238,0.7581871280384433,-0.0074138242427946865
37001,0.8605457302754671,0.8531004898982811,-0.007445240377185969
26005,0.8119144178551593,0.8043107977578243,-0.007603620097334951
33007,0.8921654160275732,0.8845404145800078,-0.007625001447565394
32003,0.8895907832059988,0.8819075588642828,-0.007683224341715977
15030,0.8102068758042535,0.8020395396753736,-0.008167336128879987
85002,0.8217980897847127,0.813494074265593,-0.008304015519119745
15012,0.8365955064045115,0.8282826239987146,-0.008312882405796973
81002,0.8774167843914016,0.8688354205191113,-0.008581363872290249
21018,0.8658800291936956,0.8572225943021166,-0.008657434891578997
27089,0.8942172269637583,0.8855593377556966,-0.008657889208061653
65005,0.8571511619419444,0.8483112366003412,-0.008839925341603161
11004,0.8507288096670927,0.8418544740756773,-0.008874335591415483
89003,0.8143562993823068,0.8054023881467007,-0.008953911235606071
30014,0.8590220278872636,0.8497635405358706,-0.009258487351393008
33034,0.8363542900499106,0.8262828115503316,-0.010071478499579012
64001,0.9211144221321104,0.9107572407906934,-0.010357181341416943
40009,0.7936889147980862,0.7829822358690898,-0.01070667892899646
34010,0.8361663805934658,0.8253502217245988,-0.010816158868866999
27026,0.9132776039195202,0.902137989673407,-0.011139614246113205
28052,0.8871304756439715,0.8756637506498057,-0.011466724994165789
43021,0.9258395186902152,0.9141483522537632,-0.01169116643645196
43007,0.8187189431356059,0.8067050576113137,-0.012013885524292167
54096,0.8232723243077014,0.8111734987171855,-0.012098825590515894
28018,0.8863275265312656,0.8741478937381602,-0.01217963279310541
39001,0.875401061726421,0.8629126836963643,-0.012488378030056646
54048,0.891462870687508,0.8787300499232455,-0.01273282076426241
53028,0.8391392089734745,0.826013996885067,-0.013125212088407445
39017,0.4351062460884236,0.4217241066885953,-0.013382139399828297
7003,0.8463043711790049,0.8325147856888816,-0.013789585490123324
36006,0.8060347981463831,0.7915717087607825,-0.014463089385600592
28072,0.865417920937893,0.8505139286329124,-0.014903992304980629
44006,0.8210052664665886,0.806068458993167,-0.01493680747342152
17003,0.8383331286767054,0.8229963894533912,-0.015336739223314244
65006,0.8948272547418709,0.8794205805023939,-0.015406674239476947
32008,0.8807247075849123,0.8652885483746284,-0.01543615921028385
72002,0.9115250287437416,0.895866545590492,-0.01565848315324969
27062,0.8811532457316825,0.8654575648835481,-0.01569568084813444
39021,0.8040310215988629,0.7883145424361426,-0.01571647916272023
64002,0.7877081257379615,0.7719434305756913,-0.015764695162270193
33023,0.7125855983596361,0.6966441247336048,-0.015941473626031266
21027,0.8890247366183889,0.8729811747208869,-0.016043561897502
46014,0.8967515924292802,0.8804920584224815,-0.016259534006798693
84019,0.8336546700305543,0.8171761746591311,-0.016478495371423207
39105,0.8566608234731239,0.8401485209946313,-0.016512302478492558
20002,0.7208156758378184,0.7039418577916079,-0.016873818046210465
39042,0.7151965180614465,0.6982182884698392,-0.01697822959160722
28046,0.9292074945399263,0.9121317751708508,-0.017075719369075593
40012,0.8864145090587471,0.8692474178284514,-0.017167091230295695
37005,0.8081036141688962,0.7907829773083026,-0.017320636860593597
39142,0.847043924931036,0.8294372886128453,-0.017606636318190705
39072,0.8221636753725969,0.804164900987073,-0.017998774385523886
39035,0.9323113406559004,0.913912724831911,-0.018398615823989384
53023,0.8167103342407692,0.7976177566626895,-0.019092577578079695
41028,0.5663600479321281,0.5467804773408225,-0.01957957059130566
15013,0.7895331529395306,0.7697608718123927,-0.019772281127137914
34011,0.6985149417995851,0.6784364103277766,-0.020078531471808492
17015,0.6411191822356688,0.6209650511583524,-0.02015413107731634
21024,0.7736783088438416,0.7534920841159478,-0.020186224727893776
33033,0.7816979518833109,0.757262044959464,-0.024435906923846895
85004,0.8199661819920337,0.7950672318772207,-0.024898950114813023
39020,0.9172698005841992,0.8917226369726978,-0.025547163611501333
41005,0.8092005671940379,0.783355747115082,-0.025844820078955832
37010,0.8238218122055265,0.7955952378770843,-0.028226574328442222
30015,0.8230359715055273,0.794138653871977,-0.0288973176335503
39036,-0.4133714152789673,-0.444754780643207,-0.03138336536423969
28015,0.8295481994165989,0.7973398260088336,-0.03220837340776528
34012,0.7811546664390359,0.7476186298466194,-0.03353603659241644
72007,0.849240297535784,0.8151784468376989,-0.034061850698085094
84016,0.8473286507307578,0.8124957743250716,-0.03483287640568622
39016,0.6415334478731586,0.6056313058108792,-0.035902142062279374
39005,0.6994457134178739,0.6632754060068544,-0.03617030741101945
37003,0.8102190478264583,0.7700378268404999,-0.04018122098595833
42016,0.7055512464163313,0.6649939331002193,-0.04055731331611201
41023,0.8206700340577725,0.7793381640896407,-0.04133186996813176
26006,0.5799043368921322,0.5359485890492042,-0.043955747842927995
26009,0.8245418508215627,0.77869788298952,-0.0458439678320427
42027,0.8838938310300973,0.8369491642445521,-0.04694466678554521
39125,0.6254378597630014,0.5691526752668842,-0.05628518449611719
67025,0.8539412113318987,0.7949603415479916,-0.05898086978390715
28115,0.8409590028772767,0.77757108690549,-0.06338791597178661
52016,0.7265383918038397,0.6627100256454602,-0.0638283661583795
27087,0.7482450336474183,0.6821914381957372,-0.0660535954516811
101002,0.5950630703136535,0.5287433674722934,-0.06631970284136002
39127,0.8542260703153585,0.7853237012072107,-0.06890236910814773
42024,0.922964445612686,0.8435876749014102,-0.0793767707112758
33020,0.8555723429855702,0.7621198213059769,-0.09345252167959328
34008,0.6462340278288916,0.5508278188416912,-0.09540620898720042
39141,0.7703187853400202,0.6507221317076932,-0.11959665363232697
40006,-0.0614175509890146,-0.190615368957314,-0.1291978179682994
40013,0.7508469264263661,0.6063711398553316,-0.14447578657103444
28044,0.6755663452270912,0.4161670088485996,-0.25939933637849166
42010,0.8168537166155095,0.4125475575276041,-0.40430615908790546
39023,0.3767016392686618,-0.5868594578994171,-0.9635610971680788
